pre_id,post_id,x,y,z,type
37489288266,10074,25785.0,21176.0,47312.0,post
37489288266,10074,25825.0,21147.0,47301.0,post
37489288266,10074,25785.0,21246.0,47281.0,post
36682877160,10074,28392.0,23963.0,46074.0,post
36682798591,10074,27217.0,23803.0,46466.0,post
36682798591,10074,27136.0,23720.0,46550.0,post
36682643638,10074,24957.0,23702.0,46041.0,post
36668533798,10074,25409.0,21003.0,46324.0,post
36668533798,10074,25415.0,21018.0,46308.0,post
36668533798,10074,25267.0,21054.0,46288.0,post
35041621290,10074,30746.0,24062.0,44575.0,post
35041621290,10074,30797.0,24070.0,44475.0,post
35041621290,10074,30708.0,24044.0,44471.0,post
35041621290,10074,30267.0,23751.0,44501.0,post
35041621290,10074,30271.0,23695.0,44534.0,post
35041621290,10074,30368.0,23772.0,44582.0,post
35041621290,10074,30380.0,23757.0,44594.0,post
35023735856,10074,28761.0,20921.0,43640.0,post
34630792453,10074,24481.0,23096.0,44172.0,post
34630792453,10074,24353.0,23101.0,44157.0,post
34630792453,10074,24328.0,23470.0,43933.0,post
34630792453,10074,24323.0,23461.0,43838.0,post
34630792453,10074,24266.0,23382.0,43835.0,post
34630792453,10074,24236.0,23427.0,43785.0,post
34606150109,10074,25403.0,19982.0,43813.0,post
38744839690,10074,23064.0,25357.0,49978.0,post
38744839690,10074,23040.0,25323.0,49968.0,post
38734538209,10074,26613.0,23516.0,48719.0,post
38734538209,10074,26584.0,23486.0,48695.0,post
38734538209,10074,26274.0,23400.0,48726.0,post
34224486080,10074,30756.0,24137.0,44384.0,post
34196072476,10074,29554.0,20052.0,42639.0,post
31722733719,10074,24996.0,20941.0,43976.0,post
192710,10074,20185.0,21407.0,47504.0,post
192710,10074,20236.0,21337.0,47466.0,post
192710,10074,20270.0,21323.0,47445.0,post
192710,10074,20284.0,21314.0,47440.0,post
37938946885,10074,31174.0,27408.0,47860.0,post
37910449718,10074,29350.0,23825.0,48149.0,post
37910449718,10074,29352.0,23810.0,48124.0,post
37910449718,10074,29252.0,23834.0,48040.0,post
37910449718,10074,29299.0,23740.0,48012.0,post
37910330359,10074,27170.0,22985.0,47590.0,post
37910324521,10074,27165.0,22968.0,47440.0,post
37910324521,10074,27166.0,22979.0,47426.0,post
37909931292,10074,21973.0,23220.0,47247.0,post
37909931292,10074,22080.0,23211.0,47175.0,post
37906915755,10074,25615.0,22165.0,48236.0,post
37903299992,10074,28523.0,22786.0,47515.0,post
37903299992,10074,28533.0,22791.0,47498.0,post
37903102605,10074,24941.0,21751.0,47590.0,post
37104011450,10074,30221.0,24754.0,47006.0,post
37104011450,10074,30245.0,24718.0,46915.0,post
37104011450,10074,29800.0,24604.0,47145.0,post
37096654849,10074,26698.0,23779.0,46597.0,post
37096654849,10074,26531.0,23758.0,46617.0,post
37096654849,10074,26513.0,23736.0,46448.0,post
37092925111,10074,23279.0,22939.0,46946.0,post
37092925111,10074,23248.0,23149.0,47058.0,post
37092925111,10074,23162.0,23117.0,47016.0,post
37092925111,10074,23221.0,23102.0,47168.0,post
37092925111,10074,24262.0,22884.0,47285.0,post
37082230727,10074,22492.0,21969.0,47031.0,post
37082230727,10074,22496.0,21974.0,47005.0,post
36272606489,10074,29221.0,23245.0,45707.0,post
36272606489,10074,29218.0,23252.0,45702.0,post
36272606489,10074,29315.0,23227.0,45624.0,post
36261637503,10074,24525.0,22082.0,45539.0,post
190732,10074,29603.0,23554.0,45536.0,post
190732,10074,30292.0,23865.0,44612.0,post
163455,10074,25129.0,23519.0,48914.0,post
163455,10074,25115.0,23628.0,48814.0,post
163455,10074,25137.0,23592.0,48811.0,post
163455,10074,23984.0,24400.0,48120.0,post
163455,10074,23434.0,21066.0,47960.0,post
163455,10074,28401.0,22920.0,47496.0,post
163455,10074,28390.0,22937.0,47482.0,post
163455,10074,28492.0,22980.0,47426.0,post
163455,10074,28463.0,22973.0,47407.0,post
163455,10074,27405.0,23338.0,47555.0,post
163455,10074,28322.0,23148.0,47482.0,post
163455,10074,28325.0,23151.0,47485.0,post
163455,10074,26169.0,21288.0,47280.0,post
163455,10074,26153.0,21316.0,47261.0,post
163455,10074,30040.0,25578.0,46771.0,post
163455,10074,29944.0,25606.0,46775.0,post
163455,10074,31528.0,27748.0,47570.0,post
163455,10074,30072.0,23549.0,46996.0,post
163455,10074,30060.0,23560.0,46985.0,post
163455,10074,30041.0,23494.0,46944.0,post
163455,10074,30051.0,23482.0,46930.0,post
163455,10074,30072.0,23473.0,46959.0,post
163455,10074,25995.0,21279.0,46828.0,post
163455,10074,26010.0,21274.0,46806.0,post
163455,10074,29067.0,23831.0,47343.0,post
163455,10074,28670.0,23786.0,47549.0,post
163455,10074,28647.0,23787.0,47574.0,post
163455,10074,29749.0,23828.0,47245.0,post
163455,10074,29084.0,23848.0,47255.0,post
163455,10074,29790.0,24032.0,47202.0,post
163455,10074,29784.0,23898.0,47200.0,post
163455,10074,29111.0,23754.0,47350.0,post
163455,10074,29501.0,22891.0,47202.0,post
163455,10074,30813.0,24289.0,44499.0,post
163455,10074,26351.0,19203.0,43736.0,post
163455,10074,30787.0,24389.0,44433.0,post
163455,10074,29958.0,25626.0,46776.0,post
163455,10074,29641.0,23065.0,44119.0,post
163455,10074,28584.0,21256.0,43090.0,post
